substance_name,cluster,umap1,umap2,manual_label
"Distillates (petroleum), cracked stripped steam-cracked petroleum distillates, C10-12 fraction",2,9.342962371917807,-2.237909783856297,Complex substances (UVCB with structure)
"Fatty acids, C10-18 and C12-22-unsatd., C14-18 and C16-18-unsatd. alkyl esters",4,1.3219789143524998,-0.12019660069170056,Inorganic compounds & metal salts
"Ethene, homopolymer, oxidized, hydrolyzed, distn. residues, from C16-18 alcs. manuf.",4,-0.24465711155310932,-1.987428178326512,Inorganic compounds & metal salts
"Fatty acids, vegetable-oil, Me esters",4,1.7242284890137547,0.4127939741450304,Inorganic compounds & metal salts
Calcium dihydroxide precipitated with carbon dioxide during sugar juice purification,1,0.34588207563980755,2.1742830376463886,Reaction masses
"Ethanol, 2-amino-, reaction products with ammonia, by-products from",4,-1.9244250182189113,-1.4527151484650618,Inorganic compounds & metal salts
(3-(Formylamino)propyl)dimethylammonioacetate,3,-3.7419847373046045,1.5475335221129412,Petroleum & coal tar fractions
"1,5-bis[1,2-bis(ethoxycarbonyl)ethylamino]-2-methylpentane",3,-4.050341022399819,1.1773849825697893,Petroleum & coal tar fractions
"Corn, steep liquor",4,2.107804405304038,2.558070192797756,Inorganic compounds & metal salts
"Fatty acids, C8-24",4,1.4752676363907689,0.449036220772838,Inorganic compounds & metal salts
"Gas oils (petroleum), straight-run, high-boiling",2,8.397946464630209,-2.761451234356785,Complex substances (UVCB with structure)
"Residues (petroleum), distn. residue hydrogenation",2,8.824563133331381,-3.104724158780003,Complex substances (UVCB with structure)
"Gas oils, paraffinic",2,5.902993309112632,-0.8263331551712996,Complex substances (UVCB with structure)
Organosulphide,6,1.6960483666382664,5.595741520388698,"Polymers, fatty acids & surfactants"
"dinickel(2+) sodium bis(3-carboxy-5-[(E)-2-(7-oxido-2,6-disulfonaphthalen-1-yl)diazen-1-yl]-1H-1,2,4-triazol-1-ide)",3,-5.064307582763589,0.02071971468133272,Petroleum & coal tar fractions
"Syrups, wheat, hydrolyzed starch",4,2.2238219853363868,2.4536967377501484,Inorganic compounds & metal salts
Calcium-Silicium-Magnesium-Aluminium-Iron-Manganese oxide equivalent,1,-0.33706886806861225,3.4065241913634297,Reaction masses
"Bentonite, acid-leached",1,0.9008580919228428,3.728166351779079,Reaction masses
"Alcohols, C16-17-branched and linear",4,0.18525330981835064,-2.396322001950169,Inorganic compounds & metal salts
"Fatty acids, C8-16(even numbered), 2-ethylhexyl esters",4,1.430297183605277,-0.17761908961954176,Inorganic compounds & metal salts
"Fatty acids, C14-18 and C16-18-unsatd.",4,1.4624723669014805,0.4181041817503923,Inorganic compounds & metal salts
Fyroflex SOL-DP,6,0.4714388277254933,6.942928085787868,"Polymers, fatty acids & surfactants"
"Reaction mass of Quartz (SiO2) and glass, oxide, chemicals and mullite and cristobalite",5,-2.66218913832084,-7.8359396357697495,"Trade names, codes & biological materials"
"Fatty acids, C18-unsatd.",4,1.536053824039542,0.2638659279185289,Inorganic compounds & metal salts
"Fatty acids, C8-10",4,1.4373627181969517,0.42152983949956835,Inorganic compounds & metal salts
"Fatty acids, C8-18",4,1.4753052469216221,0.4905546407538408,Inorganic compounds & metal salts
"Slags, lead-zinc smelting",1,0.9480499204121464,4.279789219363307,Reaction masses
Reaction mass of bis(methylphenyl) phenyl phosphate and diphenyl tolyl phosphate and triphenyl phosphate and tris(methylphenyl) phosphate,5,-3.112640750793374,-7.359166373745824,"Trade names, codes & biological materials"
[(methylethylene)bis(oxy)]dipropanol,3,-3.6948417548216943,1.0342598061400408,Petroleum & coal tar fractions
"Low chlorinated copper, [29H,31Hphthalocyaninato(2-)-N29,N30,N31,N32]-, wherein the number of chlorines is more than or equal to 0 and less than or equal to 7",1,-5.936313045410073,-1.728216638104344,Reaction masses
"Glycerides, tall-oil mono-, di-, and tri-",4,2.3813725586853858,-0.9677843351525313,Inorganic compounds & metal salts
"dialuminium iron tetraoxide, spinel type",1,-0.16124470272437397,4.094177017672633,Reaction masses
"Slags, nickel smelting",1,0.9553518768273228,4.27537799881277,Reaction masses
"Glycerides, mixed decanoyl and octanoyl",4,2.048115002723777,-1.2407791514557844,Inorganic compounds & metal salts
"Ceramic materials and wares, chemicals",1,0.30292009076698956,3.369267235262966,Reaction masses
"Glycerides, C16-18 mono- and di-",4,2.3683650370560523,-1.3731986184281355,Inorganic compounds & metal salts
Dioctyltinbis(acetylacetonate),3,-3.6038040045775537,1.6743282179671282,Petroleum & coal tar fractions
"L-threonine, fermentation products byproduct",4,-0.46719898023978534,-1.1312051911515242,Inorganic compounds & metal salts
Magnesium hydroxide sulphate trihydrate,1,-0.18415082731620136,2.7695446114378925,Reaction masses
"Crude Tall Oil (CTO) is obtained from the wood pulping industry. It is a dark brown viscous liquid extracted and processed from softwoods and hardwoods. CTO has a complex composition of fatty acids, resin acids, and neutrals.",2,9.007774459930502,-1.6292198796433455,Complex substances (UVCB with structure)
destillation fraction of chlorosilanes,1,4.416852819534385,-2.8582112689179424,Reaction masses
Reaction mass of calcium sulfate and potassium sulfate and sodium sulphate,5,-2.902790201095498,-7.792727221981908,"Trade names, codes & biological materials"
"Tar, brown-coal, low-temp.",2,8.244838821502768,1.596863756640529,Complex substances (UVCB with structure)
"Sulfonic acids, petroleum, calcium salts",1,0.5007246311627263,1.6911318402129167,Reaction masses
Superphosphates,1,-0.42970277109519306,3.191087494357204,Reaction masses
"Sulfonic acids, petroleum, sodium salts",1,0.42401221654041943,1.6258343558150286,Reaction masses
Acetalization product beween glucose and 12-hydroxystearyl alcohol,4,0.7218044351659649,-1.9695532221955305,Inorganic compounds & metal salts
"Ashes (residues), rice husk",1,7.877416717620933,1.6645511488753313,Reaction masses
"Reaction mass of 2,2'-[(3,3'-dichloro[1,1'-biphenyl]-4,4'-diyl)bis(azo)]bis[N-(2,4-dimethylphenyl)-3-oxobutyramide] and 2,2'-[(3,3'-dichloro[1,1'-biphenyl]-4,4'-diyl)bis(azo)]bis[N-(2-methylphenyl)-3-oxobutyramide] and 2-[[3,3'-dichloro-4'-[[1-[[(2,4-dimethylphenyl)amino]carbonyl]-2-oxopropyl]azo][1,1'-biphenyl]-4-yl]azo]-3-oxo-N-(o-tolyl)butyramide",5,-4.7971395377196435,-6.730462302700902,"Trade names, codes & biological materials"
"Reaction mass of 2,4-xylenol and 2,5-xylenol",5,-3.496842754272378,-8.93729518844309,"Trade names, codes & biological materials"
"Reaction mass of Fatty acids, montan-wax and Fatty acids, montan-wax, ethylene esters and Montan wax",5,-2.199559343246377,-8.853803863064671,"Trade names, codes & biological materials"
"Reaction mass of Fatty acids, montan-wax and Montan wax",5,-2.1969038371123437,-8.856243361966039,"Trade names, codes & biological materials"
"Reaction mass of Fatty acids, montan-wax and Fatty acids, montan-wax, 1-methyl-1,3-propanediyl esters and Fatty acids, montan-wax, calcium salts and Montan wax",5,-2.2084905032195215,-8.84853385879221,"Trade names, codes & biological materials"
REACTION MASS OF 3-METHYL-PHENOL AND 4-METHYL-PHENOL3-methyl-phenol,5,-3.5769828681029443,-8.307873000637914,"Trade names, codes & biological materials"
"Raffinates (Fischer-Tropsch), C10-25-branched",6,0.12080483398064312,-2.7694849867981914,"Polymers, fatty acids & surfactants"
"Glycerides, C16-18 and C18-unsatd. mono-, di and tri-",4,2.3817207690201636,-1.386073698536778,Inorganic compounds & metal salts
Alkenes C20+,4,-0.18827755489722553,-2.90346287681284,Inorganic compounds & metal salts
"Alkenes, C10-13",4,-0.22270209827796283,-2.950291623608494,Inorganic compounds & metal salts
"reaction mass of mixed (3,3,4,4,5,5,6,6,7,7,8,8,8-tridecafluorooctyl) phosphates, ammonium salt",5,-3.414913070587075,-7.726406325833226,"Trade names, codes & biological materials"
"Kieselguhr, soda ash flux-calcined",1,1.1203372057400578,3.7286653618651386,Reaction masses
"Dodecene, hydroformylation products, high-boiling",4,-0.757363927749551,-2.4227378268403057,Inorganic compounds & metal salts
"Coupling reaction products of diazotized 2-amino-6-[(2-substitued ethyl)sulfonyl]naphthalene-1-substituted acid with 4-({4-chloro-6-[ethyl(3-{[2-(substituted oxy)ethyl]sulfonyl}phenyl)amino]-heteromonocycl-2-yl}amino)-5-hydroxynaphthalene-2,7-disubstituted acid and their sodium and potassium salts",3,-3.8535474661864404,-2.2078280348938946,Petroleum & coal tar fractions
"Frits, chemicals",1,0.3171755846463078,3.506315241320705,Reaction masses
Reaction mass of cobalt and copper and iron,5,-2.694453609374917,-7.9198558230561265,"Trade names, codes & biological materials"
Reaction mass of cobalt sulphide and nickel sulphide and trinickel disulphide,5,-3.0066212538756494,-7.776563395993138,"Trade names, codes & biological materials"
Brightener 0503E,6,0.5202201705299252,7.250630150302028,"Polymers, fatty acids & surfactants"
"Ammonium salts of mono- and bis[3,3,4,4,5,5,6,6,7,7,8,8,8-tridecafluorooctyl and/or poly (substituted alkene)] phosphate",3,-2.1863769415892724,2.333743105395412,Petroleum & coal tar fractions
"Slags, steelmaking",1,0.949704604955756,4.269532452090358,Reaction masses
"Slags, steelmaking, converter",1,0.9423894461117619,4.25837303207693,Reaction masses
"reaction mass of 1-(1-Methyl-2-(1,7,7-trimethylbicyclo[2.2.1]hept-2-yloxy)ethoxy)-propan-2-ol and 1-(2-(1,7,7-trimethylbicyclo[2.2.1]hept-2-yloxy)propoxy)propan-2-ol and 2-(2-(1,7,7-trimethylbicyclo[2.2.1]hept-2-yloxy]propoxy)-propan-1-ol and 2-(1-Methyl-2-(1,7,7-trimethylbicyclo[2.2.1]hept-2-yloxy)ethoxy)propan-1-ol",5,-4.658767116454995,-8.71555160476389,"Trade names, codes & biological materials"
"D-Glucopyranose, oligomers, decyl octyl glycosides",4,0.235231059404456,0.2611366312342638,Inorganic compounds & metal salts
Sesbania grandiflora dry purified extract,4,2.9325336094818946,3.0919556717711445,Inorganic compounds & metal salts
"Glycerides, C14-18",4,2.3568272467575904,-1.4001698393982893,Inorganic compounds & metal salts
"Imidazolium compounds, 2-C17-unsatd.-alkyl-1-(2-C18-unsatd. amidoethyl)-4,5-dihydro-N-methyl, Me sulfates",3,-2.3877529028929834,0.6948469977217668,Petroleum & coal tar fractions
"2,2,6,6-tetrakis(tetradecanoyloxymethyl)-4-oxa-heptane-1,7-diyl ditetradecanoate",3,-4.603762996581948,0.7238704662161821,Petroleum & coal tar fractions
"Fatty acids, tall-oil, Bu esters",4,1.8049857493363255,0.27135909603414476,Inorganic compounds & metal salts
C12-16-(even numbered)-alkyl-dimethylammonium lactate,3,-2.8278097037352685,1.7976771693068498,Petroleum & coal tar fractions
"A mixture of branched and linear C7-C9 alkyl 3-[3-(2H-benzotriazol-2-yl)-5-(1,1-dimethylethyl)-4-hydroxyphenyl]propionates",3,-1.1506471756972438,-0.0928043101591116,Petroleum & coal tar fractions
Custom Yellow #2,6,0.12764774522408184,7.2497794728117935,"Polymers, fatty acids & surfactants"
"Reaction mass of (3R,4R)-1,1,1,2,2,3,4,5,5,5-decafluoropentane and (3S,4S)-1,1,1,2,2,3,4,5,5,5-decafluoropentane",5,-3.6983698729552392,-8.659831275479222,"Trade names, codes & biological materials"
4-(4-trans-propylcylohexyl)phenol,3,-3.2480269793547754,-0.14078432811918318,Petroleum & coal tar fractions
"1H-Tetrazol-5-amine-, N-1H-tetrazol-5-yl-, monoammonium salt",3,-5.056530845550454,0.9177114467459673,Petroleum & coal tar fractions
"3-(biphenyl-4-yl)-6-(4-chlorophenyl)-2,5-dihydropyrrolo[3,4-c]pyrrole-1,4-dione",3,-5.464152229217446,1.6277424197035784,Petroleum & coal tar fractions
"Methyl(triphenyl)phosphonium salt of 1-benzoyl-4-[4'-(1'',1''-dimethylpropyl)-phenoxy]-6-phenylamino-2,7-dioxo-2,7-dihydro-3H-naphtho(1,2,3-de)quinolin, mono and disulfonic acid respectively",3,-4.722875965026772,0.04171754488227309,Petroleum & coal tar fractions
"3-((4-((4-((5-(aminocarbonyl)-1-ethyl-1,6-dihydro-2-hydroxy-4-methyl-6-oxo-3-pyridinyl)azo)-2-sulphophenyl)azo)-2,5-bis(2-hydroxyethoxy)phenyl)azo)-4,5-dihydroxy-naphthalene-2,7-disulphonic acid, mixed sodium/potassium salt",3,-4.848202121642983,0.016132434117322576,Petroleum & coal tar fractions
"1,1'-ethan-1,2-diylbisbenzene, brominated",3,-4.050053012756265,1.5645400385695452,Petroleum & coal tar fractions
"Barium, 1,4-bis (C13-rich C11-14-isoalkyl) 2-sulfobutanedioate phosphate complex",3,-3.272076499847329,1.3659339051085466,Petroleum & coal tar fractions
"mixture of two components: 1. N-(1,3- dimethylbutyl)-N´- phenyl-p-phenylenediamine 2. N1-(1,3-dimethylbutyl)- N4-(4-(1-methyl-1- phenylethyl)phenyl)ben zene-1,4-diamine",3,-3.5357402686156396,1.4882199864226335,Petroleum & coal tar fractions
"Reaction products of acetic anhydride and 1,5,10-trimethyl-1,5,9-cyclodecatriene",4,-0.566733611015237,-1.0668053527039534,Inorganic compounds & metal salts
Reaction mass of calcium oxide and silicon dioxide and vanadium dioxide and aluminium oxide,5,-2.670703781036294,-7.893694152371312,"Trade names, codes & biological materials"
Reaction mass of nickel monoxide and silicon dioxide,5,-2.6615001086272363,-7.9493148226899155,"Trade names, codes & biological materials"
"octasodium 4,4'-(ethane-1,2-diylbis{imino[6-(4-sulfonatophenoxy)-1,3,5-triazine-4,2-diyl]imino})bis[6-({3-methyl-2,7 -dioxo-1-[(3-sulfonatophenyl)carbonyl]-2,7-dihydro-3H-naphtho[1,2,3-de]quinolin-6-yl}amino)benzene-1,3-disulfonate]",3,-5.189257991699136,0.518481085761165,Petroleum & coal tar fractions
"Reaction products of: 4-nonylphenol, formaldehyde and dodecane-1-thiol",4,-1.6566838149108059,-1.8030277390641218,Inorganic compounds & metal salts
"Reaction mass of (2E)-2-Benylidene-5,6-dimethoxy-3,3-dimethylindan-1-one and (2Z)-2-Benylidene-5,6-dimethoxy-3,3-dimethylindan-1-one",5,-4.824153316406167,-9.09385799361887,"Trade names, codes & biological materials"
"Reaction mass of (2S,5R)-2-tert-butyl-5-methyl-2-propyl-2,5-dihydrofuran and (2S,5S)-2-tert-butyl-5-methyl-2-propyl-2,5-dihydrofuran",5,-4.143789184478677,-8.88547347976389,"Trade names, codes & biological materials"
"3,3,5-trimethyl-N-(propan-2-yl)-5-[(propan-2-ylamino)methyl]cyclohexamine",3,-3.5370682601012353,1.41694510982809,Petroleum & coal tar fractions
Reaction mass of sodium benzoate and sodium carbonate and sodium hydroxide,5,-3.0491112593688134,-7.984863986508275,"Trade names, codes & biological materials"
Reaction mass of sodium benzoate and sodium carbonate,5,-2.9940432433165673,-7.93563388778391,"Trade names, codes & biological materials"
Corsair Resin 5,6,-1.0387964371718532,-1.4684187073868757,"Polymers, fatty acids & surfactants"
Corsair Clear #12,6,0.8239992882929676,7.521129856570338,"Polymers, fatty acids & surfactants"
"Reaction mass of abieta-8,11,13-trien-18-yl [(5-{[(abieta-8,11,13-trien-19-yloxy)carbonyl]amino}-1,3,3-trimethylcyclohexyl)methyl]carbamate, abietan-19-yl [3-({[(abieta-8,11,13-trien-18-yloxy)carbonyl]amino}methyl)-3,5,5-trimethylcyclohexyl]carbamate, abieta-8,11,13-trien-18-yl [(5-{[(abiet-13-en-19-yloxy)carbonyl]amino}-1,3,3-trimethylcyclohexyl)methyl]carbamate, abiet-13-en-18-yl [(5-{[(abiet-13-en-19-yloxy)carbonyl]amino}-1,3,3-trimethylcyclohexyl)methyl]carbamate, abietan-19-yl [3-({[(abiet-13-en-18-yloxy)carbonyl]amino}methyl)-3,5,5-trimethylcyclohexyl]carbamate, abietan-18-yl [(5-{[(abietan-19-yloxy)carbonyl]amino}-1,3,3-trimethylcyclohexyl)methyl]carbamate.",5,-4.518895519164956,-8.241837729946996,"Trade names, codes & biological materials"
"mixed lithium sodium 7-{[2-({5-cyano-4-methyl-2,6-bis[(4-sulfonatophenyl)amino]pyridin-3-yl}diazenyl)-4-(2-naphthyl)-1,3-thiazol-5-yl]diazenyl}naphthalene-1,3,5-trisulfonate",3,-5.025873077300942,-0.284994323985005,Petroleum & coal tar fractions
"Reaction mass of 5,11,17,23-tetra-tert-butyl-25, 26, 27, 28-tetrahydroxy-2,8,14,20-tetrasulfonyl [19.3.1.13,7.19,13.115,19]octacosa-1(25),3,5,7(28),9,11,13(27),15,17,19(26),21,23-dodecaeneand5,11,17,23,29,35,41,47-octa-tert-butyl-49,50,51,52,53,54,55,56-octahydroxy-2,8,14,20,26,32,38,44-octasulfonyl[43.3.1.13,7.19,13.115,19.121,25.127,31.133,37.139,43]hexapentaconta-1(49),3,5,7(56),9,11,13(55),15,17,19(54),21,23,25(53),27,29,31(52),33,35,37(51),39,41,43(50),45,47-tetracosaeneEC number 481-490-7 has no EC name accompanied in the EC inventory. It was not possible to enter an EC name in the reference substance.",5,-5.040048492340005,-8.348304023281957,"Trade names, codes & biological materials"
"Esterification product of castor oil and tetrahydromethyl-1,3-isobenzofuranedione",4,2.0653368111573096,0.6644471387701982,Inorganic compounds & metal salts
[3-(2-{dimethyl[3-(2-methylprop-2-enamido)propyl]azaniumyl}acetamido)propyl][(2R)-2-hydroxy-3-(trimethylazaniumyl)propyl]dimethylazanium [3-(2-{dimethyl[3-(2-methylprop-2-enamido)propyl]azaniumyl}acetamido)propyl][(2S)-2-hydroxy-3-(trimethylazaniumyl)propyl]dimethylazanium hexachloride,3,-4.328726184753335,1.3777937989073747,Petroleum & coal tar fractions
Strontium 4-chloro-2-[2-hydroxy-6-sulfonatonaphthalen-1-yl)diazenyl]benzoate,3,-4.848357570556558,-0.07871918125572262,Petroleum & coal tar fractions
benzotriazole; sodium 1H-benzotriazolide; potassium 1H-benzotriazolide; and other inorganic salts,1,-1.8697699431456691,0.9678900937872881,Reaction masses
"methyl-1H-benzotriazole;  sodium 4(or 5)-methyl-1H-benzotriazolide;  4(or 5)-methyl-1H-benzotriazole, potassium salt; and  other inorganic salts",3,-4.769479644683755,0.07046101124463024,Petroleum & coal tar fractions
"diisopentyl phthalate; di-n-pentyl phthalate; 1,2-benzenedicarboxylic acid, dipentyl ester, branched and linear; n-pentyl-isopentyl phthalate",3,-0.9122235898055202,-0.1456612993639952,Petroleum & coal tar fractions
Mono- and di-ortho-phthalate esters with at least one of the following:-a linear or branched alkyl moiety with a C4-C6 backbone* with possible substitution by methyl and/or ethyl groups;-a benzyl moiety with methylene possibly substituted by methyl and/or ethyl groups;-a cyclopentyl or cyclohexyl moiety with possible substitution by methyl and/or ethyl groups.[*The backbone is defined as the longest linear carbon chain from the ester function],4,-0.9259446982421047,-0.16491583480062544,Inorganic compounds & metal salts
"N-(butoxymethyl)acrylamide; N-[(2-methylpropoxy)methyl]acrylamide; N-isopropylacrylamide; N-(methoxymethyl)acrylamide; N,N-diethylacrylamide; N-methylacrylamide",3,-3.9333657149352197,1.9478638272124285,Petroleum & coal tar fractions
"Reaction mass of 2-hydroxy-1-{3-[4-(2-hydroxy-2-methylpropanoyl)phenyl]-1,1,3-trimethyl-2,3-dihydro-1H-inden-5-yl}-2-methylpropan-1-one and 2-hydroxy-1-{1-[4-(2-hydroxy-2-methylpropanoyl)phenyl]-1,3,3-trimethyl-2,3-dihydro-1H-inden-5-yl}-2-methylpropan-1-one; A mixture mainly based on: 2,3-dihydro-6-(2-hydroxy-2-methyl-1-oxopropyl)-1,1,3-trimethyl-3-[4-(2-hydroxy-2-methyl-1-oxopropyl)phenyl]-1H-indene; 2,3-dihydro-5-(2-hydroxy-2-methyl-1-oxopropyl)-1,1,3-trimethyl-3-[4-(2-hydroxy-2-methyl-1-oxopropyl)phenyl]-1H-indene",5,-4.728127849487222,-7.880106200711156,"Trade names, codes & biological materials"
"vanadium tetrachloride; vanadium trichloride oxide; ammonium trioxovanadate; sodium metavanadate; potassium vanadium trioxide; Vanadate(1-), oxo[phosphato(3-)-kO]-, hydrogen, hydrate (2:1)",1,-0.42897738256827656,2.8064658741789814,Reaction masses
cobalt bis(2-ethylhexanoate); cobalt hydroxide oxide; cobalt dihydroxide; cobalt oxide; cobalt(II) 4-oxopent-2-en-2-olate; cobalt trihydroxide; cobalt sulphide;cobalt(2+) propionate,1,-0.2924646858252651,2.590301523669338,Reaction masses
peanut butter,6,2.5467532750092383,1.7173411946135515,"Polymers, fatty acids & surfactants"
"3,5,5-trimethylhexanoic acid and its salts, with the exception of those specified elsewhere in this Annex",1,-0.8937031153716213,2.16877890632925,Reaction masses
"Naphthenic acids, zinc salts, basic",1,-0.8083088521041042,2.0233941178160664,Reaction masses
Swinglea glutinosa (Rutaceae) leaves extract using ethanol and water,4,3.1331373330078955,2.880338440402126,Inorganic compounds & metal salts
"1,3-dichloropropene; (Z)-1,3-dichloropropene; (E)-1,3-dichloropropene",3,-4.264364135650552,1.5860949854689592,Petroleum & coal tar fractions
choline hydrogen phosphonate,1,-2.9449097041167382,0.5332036118346208,Reaction masses
"(2-hydroxy-1,1-dimethylethyl)ammonium chloride; Reaction mass of 2-amino-2-methylpropanol and (2-hydroxy-1,1-dimethylethyl)ammonium chloride",5,-4.020364177612222,-8.10999797774973,"Trade names, codes & biological materials"
Reaction products of tall oil fatty acids and tall oil rosin with maleic anhydride,4,2.2824184771500464,0.22650916384038866,Inorganic compounds & metal salts
reaction products of boric acid with didecylamine and ethylene oxide,4,-1.137322914985574,0.331023822291469,Inorganic compounds & metal salts
Antoferine (ISO); ethanol extract from wood of Vitis vinifera (Vitaceae),4,3.063527690979087,2.953444490893459,Inorganic compounds & metal salts
"Agrobody, anti-fungal VHH (ASFBIOF01-02)",6,3.31777011117562,5.318597565157985,"Polymers, fatty acids & surfactants"
Spearmint oil; Essential oil of Spearmint obtained from the aerial part of Mentha spicata and/or Mentha cardiaca (Lamiaceae) obtained by distillation,4,3.2451504345856543,2.1734538178282734,Inorganic compounds & metal salts
"Reaction products of 2,2-dimethyl-3-(morpholin-4-yl)propanal and propylidynetrimethanol, propoxylated, reaction products with ammonia",3,-1.9907034758605129,-1.4511436124009138,Petroleum & coal tar fractions
strontium neodecanoate; strontium di(acetate); strontium tartrate; strontium oxalate; strontium chloride; strontium nitrate; strontium fluoride; strontium sulphate; strontium carbonate; strontium hydrogen phosphate; strontium hydroxide; strontium bis{5-[bis(carboxymethyl)amino]-3-(carboxymethyl)-4-cyanothiophene-2-carboxylate},1,-0.3368405226744777,2.708339224322414,Reaction masses
Reaction mass of milbemycin A3 and milbemycin A4,5,-4.205085647491372,-8.948062171475316,"Trade names, codes & biological materials"
sodium trifluoroacetate and other inorganic salts of trifluoroacetic acid,1,-2.492948902038491,3.102276335223293,Reaction masses
"2,4,8,10-tetra(tert-butyl)-6-hydroxy-12H-dibenzo[d,g][1,3,2]dioxaphosphocin 6-oxide, sodium salt; 2,4,8,10-tetra(tert-butyl)-6-hydroxy-12H-dibenzo-[d,g][1,3,2]dioxaphosphocin 6-oxide, lithium salt; hydroxy aluminium bis(2,4,8,10-tetra-tert-butyl-6-hydroxy-12H-dibenzo[d,g][1.3.2]dioxaphosphocin-6-oxide); 2,4,8,10-tetra(tert-butyl)-6-hydroxy-12H-dibenzo[d,g][1,3,2]dioxaphosphocin 6-oxide",3,-4.992778671173013,0.041572014554118526,Petroleum & coal tar fractions
"butan-2-one O,O',O''-(methylsilylidyne)trioxime; butan-2-one O,O',O''-(vinylsilylidyne)trioxime; butan-2-one O,O',O'',O'''-silanetetrayltetraoxime",3,-4.025590789703286,0.504555920823192,Petroleum & coal tar fractions
"reaction products of ammonium bromide and sodium hypochlorite, generated in-situ",1,-1.8071376208342678,2.322780380709743,Reaction masses
"Pepper (Piper), P. nigrum, ext.",1,2.3880599614106055,4.759839306338405,Reaction masses
2-tert-butyl-4-methoxyphenol; tert-butyl-4-methoxyphenol,3,-3.5453862074889306,0.11415400610742511,Petroleum & coal tar fractions
"dibenzylbenzene, ar-methyl derivative; dibenzyltoluene",3,-3.3808816794432763,0.488871882422542,Petroleum & coal tar fractions
"Reaction mass of 2-amino-2-methylpropanol and (2-hydroxy-1,1-dimethylethyl)ammonium chloride",5,-3.9096130255736474,-8.228640784756566,"Trade names, codes & biological materials"
Rape oil,2,2.6527691956482764,0.8181388478117937,Complex substances (UVCB with structure)
"Colemanite (CaH(BO2)3.2H2O); Boron calcium oxide (B6Ca2O11), hydrate (1:5);Colemanite, calcined",1,-0.25778253116980854,3.292739162905788,Reaction masses
"Ulexite (CaNaH12(BO3)5.2H2O); Ulexite (CaNaH12(BO3)5.2H2O), calcined",1,-0.34380449095145527,3.5364229779082295,Reaction masses
"Reaction mass of geraniol and nerol; Reaction mass of (2E)-3,7-dimethylocta-2,6-dien-1-ol and (2Z)-3,7-dimethylocta-2,6-dien-1-ol",5,-4.748155010131753,-9.071366538540746,"Trade names, codes & biological materials"
"Hydrolysed chitosan, hydrochloride (DP = 25-55; average acetylation degree 0-20%); [OptiCHOS]",4,-3.498969924835122,1.630770097239589,Inorganic compounds & metal salts
Polyhexamethylene biguanide hydrochloride,3,-2.0301057223357324,-0.4600256879490858,Petroleum & coal tar fractions
Calcium tetraborate,1,-0.13886810579673114,3.4528334240752216,Reaction masses
undecafluorohexanoic acid and its inorganic salts,1,-2.5275379542388086,3.097260008318996,Reaction masses
"Reaction products of boric acid with 2-propylheptan-1-ol (1:3); 2,2'-methyliminodiethanol and its reaction products with boric acid (1:1.5)",4,-1.1552518729247219,0.19982128845033587,Inorganic compounds & metal salts
"Silver zeolite (Zeolite, LTA framework type, ion exchanged with silver and ammonium ions)",1,0.3499580200634831,3.2535908322173115,Reaction masses
Silver copper zeolite,1,0.3660267468415135,3.4126014809447285,Reaction masses
"Melaleuca alternifolia, ext.",4,2.5109462614975806,4.2547962765532485,Inorganic compounds & metal salts
"Chrysanthemum cinerariaefolium, extract from open and mature flowers of Tanacetum cinerariifolium obtained with supercritical carbon dioxide",4,3.2552808400116797,2.6149139504271504,Inorganic compounds & metal salts
"reaction mass of N,N-didecyl-N-(2-hydroxyethyl)-N-methylammonium propionate and N,N-didecyl-N-(2-(2-hydroxyethoxy)ethyl)-N-methylammonium propionate and N,N-didecyl-N-(2-(2-(2-hydroxyethoxy)ethoxy)ethyl)-N-methylammonium propionate",5,-4.004019153503335,-8.151450385586644,"Trade names, codes & biological materials"
"Aqueous extract from the seeds of Lupinus albus (Fabaceae), germinated",4,3.0866004105530616,2.936287174685573,Inorganic compounds & metal salts
"Reaction mass of 1,3-dioxan-5-ol and 1,3-dioxolan-4-ylmethanol",5,-4.157924068359292,-9.077667464749242,"Trade names, codes & biological materials"
Cyclohex-3-ene-1-carbaldehyde derivatives,3,-4.128474128631509,0.8100358943778032,Petroleum & coal tar fractions
"perboric acid, sodium salt; perboric acid, sodium salt, monohydrate; perboric acid (HBO(O2)), sodium salt, monohydrate; sodium peroxoborate",1,-0.06347419062033954,1.6859818796950334,Reaction masses
"perboric acid (H3BO2(O2)), monosodium salt trihydrate; perboric acid, sodium salt, tetrahydrate; perboric acid (HBO(O2)), sodium salt, tetrahydrate; sodium peroxoborate hexahydrate",1,-0.17422587910071674,1.820717106326198,Reaction masses
"Reaction product of: poly(oxy(methyl-1,2-ethanediyl)), αhydro-ω-((chlorocarbonyl)oxy)-, ether with 2,2-bis(hydroxymethyl)-1,3-propanediol with potassium 1,1-dimethylethylperoxalate",4,-2.094160688308633,-0.9666160841149336,Inorganic compounds & metal salts
"Multi-Walled Carbon Tubes (synthetic graphite in tubular shape) with a geometric tube diameter range ≥ 30 nm to ＜3 μm and a length ≥ 5 μm and aspect ratio > 3:1, including Multi-Walled Carbon Nanotubes; [MWC(N)T]",1,1.0713591750584477,3.1971337895232197,Reaction masses
